Date,Day_Name,Day_of_Year,End_Hour,Month_Name,Production,Season,Source,Start_Hour
2/14/2021,Sunday,45,18,February,9623,Winter,Wind,17
2/14/2021,Sunday,45,6,February,7337,Winter,Wind,5
2/14/2021,Sunday,45,23,February,10091,Winter,Wind,22
2/14/2021,Sunday,45,19,February,10190,Winter,Wind,18
2/14/2021,Sunday,45,17,February,9781,Winter,Wind,16
2/14/2021,Sunday,45,22,February,10355,Winter,Wind,21
2/14/2021,Sunday,45,4,February,6987,Winter,Wind,3
2/14/2021,Sunday,45,21,February,10618,Winter,Wind,20
2/14/2021,Sunday,45,14,February,10449,Winter,Wind,13
2/14/2021,Sunday,45,11,February,9298,Winter,Wind,10
2/14/2021,Sunday,45,13,February,10214,Winter,Wind,12
2/14/2021,Sunday,45,20,February,10764,Winter,Wind,19
2/14/2021,Sunday,45,3,February,6685,Winter,Wind,2
2/14/2021,Sunday,45,7,February,7437,Winter,Wind,6
2/14/2021,Sunday,45,16,February,9763,Winter,Wind,15
2/14/2021,Sunday,45,8,February,7708,Winter,Wind,7
2/14/2021,Sunday,45,9,February,8222,Winter,Wind,8
2/14/2021,Sunday,45,10,February,8785,Winter,Wind,9
2/14/2021,Sunday,45,5,February,7220,Winter,Wind,4
2/14/2021,Sunday,45,1,February,7245,Winter,Wind,0
2/15/2021,Monday,46,5,February,10017,Winter,Wind,4
2/15/2021,Monday,46,6,February,10172,Winter,Wind,5
2/15/2021,Monday,46,17,February,8146,Winter,Wind,16
2/15/2021,Monday,46,12,February,12188,Winter,Wind,11
2/15/2021,Monday,46,7,February,10205,Winter,Wind,6
2/15/2021,Monday,46,15,February,10089,Winter,Wind,14
2/15/2021,Monday,46,23,February,8511,Winter,Wind,22
2/15/2021,Monday,46,14,February,10661,Winter,Wind,13
2/15/2021,Monday,46,13,February,11682,Winter,Wind,12
2/15/2021,Monday,46,2,February,9698,Winter,Wind,1
2/15/2021,Monday,46,21,February,8607,Winter,Wind,20
2/15/2021,Monday,46,20,February,8349,Winter,Wind,19
2/15/2021,Monday,46,10,February,11289,Winter,Wind,9
2/15/2021,Monday,46,18,February,7767,Winter,Wind,17
2/15/2021,Monday,46,11,February,11973,Winter,Wind,10
2/15/2021,Monday,46,0,February,8478,Winter,Wind,23
2/15/2021,Monday,46,22,February,8575,Winter,Wind,21
2/15/2021,Monday,46,16,February,9301,Winter,Wind,15
2/15/2021,Monday,46,9,February,10609,Winter,Wind,8
2/15/2021,Monday,46,1,February,9792,Winter,Wind,0
2/15/2021,Monday,46,19,February,8110,Winter,Wind,18
2/15/2021,Monday,46,4,February,10009,Winter,Wind,3
2/15/2021,Monday,46,3,February,9873,Winter,Wind,2
2/15/2021,Monday,46,8,February,10374,Winter,Wind,7
2/16/2021,Tuesday,47,6,February,9661,Winter,Wind,5
2/16/2021,Tuesday,47,22,February,9979,Winter,Wind,21
2/16/2021,Tuesday,47,23,February,9497,Winter,Wind,22
2/16/2021,Tuesday,47,3,February,8883,Winter,Wind,2
2/16/2021,Tuesday,47,4,February,9222,Winter,Wind,3
2/16/2021,Tuesday,47,17,February,9350,Winter,Wind,16
2/16/2021,Tuesday,47,0,February,9342,Winter,Wind,23
2/16/2021,Tuesday,47,9,February,10493,Winter,Wind,8
2/16/2021,Tuesday,47,16,February,9443,Winter,Wind,15
2/16/2021,Tuesday,47,12,February,8867,Winter,Wind,11
2/16/2021,Tuesday,47,21,February,9859,Winter,Wind,20
2/16/2021,Tuesday,47,14,February,9019,Winter,Wind,13
2/16/2021,Tuesday,47,15,February,9561,Winter,Wind,14
2/16/2021,Tuesday,47,8,February,10321,Winter,Wind,7
2/16/2021,Tuesday,47,20,February,9077,Winter,Wind,19
2/16/2021,Tuesday,47,18,February,9090,Winter,Wind,17
2/16/2021,Tuesday,47,1,February,8239,Winter,Wind,0
2/16/2021,Tuesday,47,7,February,9833,Winter,Wind,6
2/16/2021,Tuesday,47,13,February,8667,Winter,Wind,12
2/16/2021,Tuesday,47,10,February,10058,Winter,Wind,9
2/16/2021,Tuesday,47,5,February,9443,Winter,Wind,4
2/16/2021,Tuesday,47,2,February,8561,Winter,Wind,1
2/16/2021,Tuesday,47,19,February,8921,Winter,Wind,18
2/16/2021,Tuesday,47,11,February,9409,Winter,Wind,10
2/17/2021,Wednesday,48,9,February,8430,Winter,Wind,8
2/17/2021,Wednesday,48,7,February,7370,Winter,Wind,6
2/17/2021,Wednesday,48,15,February,10715,Winter,Wind,14
2/17/2021,Wednesday,48,5,February,7667,Winter,Wind,4
2/17/2021,Wednesday,48,0,February,8384,Winter,Wind,23
2/17/2021,Wednesday,48,23,February,7964,Winter,Wind,22
2/17/2021,Wednesday,48,17,February,7071,Winter,Wind,16
2/17/2021,Wednesday,48,1,February,9265,Winter,Wind,0
2/17/2021,Wednesday,48,16,February,9173,Winter,Wind,15
2/17/2021,Wednesday,48,2,February,9032,Winter,Wind,1
2/17/2021,Wednesday,48,4,February,8003,Winter,Wind,3
2/17/2021,Wednesday,48,6,February,7535,Winter,Wind,5
2/17/2021,Wednesday,48,11,February,10089,Winter,Wind,10
2/17/2021,Wednesday,48,21,February,7020,Winter,Wind,20
2/17/2021,Wednesday,48,12,February,11144,Winter,Wind,11
2/17/2021,Wednesday,48,10,February,9096,Winter,Wind,9
2/17/2021,Wednesday,48,18,February,5347,Winter,Wind,17
2/17/2021,Wednesday,48,22,February,7707,Winter,Wind,21
2/17/2021,Wednesday,48,13,February,11639,Winter,Wind,12
2/17/2021,Wednesday,48,20,February,5920,Winter,Wind,19
2/17/2021,Wednesday,48,14,February,11476,Winter,Wind,13
2/17/2021,Wednesday,48,3,February,8531,Winter,Wind,2
2/17/2021,Wednesday,48,19,February,5051,Winter,Wind,18
2/17/2021,Wednesday,48,8,February,7775,Winter,Wind,7
2/18/2021,Thursday,49,11,February,11364,Winter,Wind,10
2/18/2021,Thursday,49,18,February,9311,Winter,Wind,17
2/18/2021,Thursday,49,14,February,11280,Winter,Wind,13
2/18/2021,Thursday,49,20,February,7164,Winter,Wind,19
2/18/2021,Thursday,49,1,February,8735,Winter,Wind,0
2/18/2021,Thursday,49,2,February,9091,Winter,Wind,1
2/18/2021,Thursday,49,19,February,8306,Winter,Wind,18
2/18/2021,Thursday,49,0,February,5366,Winter,Wind,23
2/18/2021,Thursday,49,6,February,11083,Winter,Wind,5
2/18/2021,Thursday,49,21,February,6214,Winter,Wind,20
2/18/2021,Thursday,49,13,February,11175,Winter,Wind,12
2/18/2021,Thursday,49,23,February,5547,Winter,Wind,22
2/18/2021,Thursday,49,5,February,10954,Winter,Wind,4
2/18/2021,Thursday,49,4,February,10441,Winter,Wind,3
2/18/2021,Thursday,49,16,February,10709,Winter,Wind,15
2/18/2021,Thursday,49,15,February,11168,Winter,Wind,14
2/18/2021,Thursday,49,12,February,11394,Winter,Wind,11
2/18/2021,Thursday,49,9,February,11205,Winter,Wind,8
2/18/2021,Thursday,49,17,February,10067,Winter,Wind,16
2/18/2021,Thursday,49,8,February,11133,Winter,Wind,7
2/18/2021,Thursday,49,10,February,11492,Winter,Wind,9
2/18/2021,Thursday,49,7,February,11039,Winter,Wind,6
2/18/2021,Thursday,49,3,February,9637,Winter,Wind,2
2/18/2021,Thursday,49,22,February,6023,Winter,Wind,21
2/19/2021,Friday,50,19,February,6345,Winter,Wind,18
2/19/2021,Friday,50,10,February,6811,Winter,Wind,9
2/19/2021,Friday,50,13,February,8802,Winter,Wind,12
2/19/2021,Friday,50,16,February,7879,Winter,Wind,15
2/19/2021,Friday,50,1,February,5428,Winter,Wind,0
2/19/2021,Friday,50,23,February,9378,Winter,Wind,22
2/19/2021,Friday,50,8,February,5554,Winter,Wind,7
2/19/2021,Friday,50,2,February,5091,Winter,Wind,1
2/19/2021,Friday,50,11,February,7187,Winter,Wind,10
2/19/2021,Friday,50,15,February,8458,Winter,Wind,14
2/19/2021,Friday,50,14,February,8744,Winter,Wind,13
2/19/2021,Friday,50,18,February,5970,Winter,Wind,17
2/19/2021,Friday,50,6,February,4799,Winter,Wind,5
2/19/2021,Friday,50,9,February,6408,Winter,Wind,8
2/19/2021,Friday,50,17,February,6776,Winter,Wind,16
2/19/2021,Friday,50,12,February,8097,Winter,Wind,11
2/19/2021,Friday,50,3,February,4884,Winter,Wind,2
2/19/2021,Friday,50,5,February,4752,Winter,Wind,4
2/19/2021,Friday,50,21,February,8423,Winter,Wind,20
2/19/2021,Friday,50,0,February,9633,Winter,Wind,23
2/19/2021,Friday,50,7,February,4981,Winter,Wind,6
2/19/2021,Friday,50,22,February,8977,Winter,Wind,21
2/19/2021,Friday,50,4,February,4793,Winter,Wind,3
2/19/2021,Friday,50,20,February,7404,Winter,Wind,19
2/20/2021,Saturday,51,12,February,13415,Winter,Wind,11
2/20/2021,Saturday,51,4,February,10482,Winter,Wind,3
2/20/2021,Saturday,51,11,February,13044,Winter,Wind,10
2/20/2021,Saturday,51,15,February,14639,Winter,Wind,14
2/20/2021,Saturday,51,16,February,14193,Winter,Wind,15
2/20/2021,Saturday,51,13,February,13828,Winter,Wind,12
2/20/2021,Saturday,51,23,February,11393,Winter,Wind,22
2/20/2021,Saturday,51,2,February,9818,Winter,Wind,1
2/20/2021,Saturday,51,0,February,10972,Winter,Wind,23
2/20/2021,Saturday,51,22,February,12255,Winter,Wind,21
2/20/2021,Saturday,51,8,February,11569,Winter,Wind,7
2/20/2021,Saturday,51,5,February,10597,Winter,Wind,4
2/20/2021,Saturday,51,19,February,12317,Winter,Wind,18
2/20/2021,Saturday,51,6,February,10848,Winter,Wind,5
2/20/2021,Saturday,51,18,February,12274,Winter,Wind,17
2/20/2021,Saturday,51,17,February,13219,Winter,Wind,16
2/20/2021,Saturday,51,20,February,12582,Winter,Wind,19
2/20/2021,Saturday,51,10,February,12706,Winter,Wind,9
2/20/2021,Saturday,51,3,February,10174,Winter,Wind,2
2/20/2021,Saturday,51,9,February,12239,Winter,Wind,8
2/20/2021,Saturday,51,14,February,14473,Winter,Wind,13
2/20/2021,Saturday,51,7,February,11021,Winter,Wind,6
2/20/2021,Saturday,51,1,February,9623,Winter,Wind,0
2/20/2021,Saturday,51,21,February,12589,Winter,Wind,20
2/21/2021,Sunday,52,21,February,7510,Winter,Wind,20
2/21/2021,Sunday,52,9,February,9213,Winter,Wind,8
2/21/2021,Sunday,52,20,February,6997,Winter,Wind,19
2/21/2021,Sunday,52,19,February,6413,Winter,Wind,18
2/21/2021,Sunday,52,23,February,7710,Winter,Wind,22
2/21/2021,Sunday,52,7,February,8651,Winter,Wind,6
2/21/2021,Sunday,52,18,February,5918,Winter,Wind,17
2/21/2021,Sunday,52,16,February,7525,Winter,Wind,15
2/21/2021,Sunday,52,22,February,7747,Winter,Wind,21
2/21/2021,Sunday,52,10,February,9278,Winter,Wind,9
2/21/2021,Sunday,52,14,February,8829,Winter,Wind,13
2/21/2021,Sunday,52,17,February,6510,Winter,Wind,16
2/21/2021,Sunday,52,4,February,9412,Winter,Wind,3
2/21/2021,Sunday,52,6,February,8883,Winter,Wind,5
2/21/2021,Sunday,52,11,February,9217,Winter,Wind,10
2/21/2021,Sunday,52,8,February,8825,Winter,Wind,7
2/21/2021,Sunday,52,15,February,8460,Winter,Wind,14
2/21/2021,Sunday,52,2,February,9990,Winter,Wind,1
2/21/2021,Sunday,52,12,February,9098,Winter,Wind,11
2/21/2021,Sunday,52,3,February,9651,Winter,Wind,2
2/21/2021,Sunday,52,0,February,7694,Winter,Wind,23
2/21/2021,Sunday,52,13,February,9016,Winter,Wind,12
2/21/2021,Sunday,52,1,February,10528,Winter,Wind,0
2/21/2021,Sunday,52,5,February,9019,Winter,Wind,4
2/22/2021,Monday,53,17,February,3871,Winter,Wind,16
2/22/2021,Monday,53,5,February,6416,Winter,Wind,4
2/22/2021,Monday,53,3,February,7440,Winter,Wind,2
2/22/2021,Monday,53,18,February,3860,Winter,Wind,17
2/22/2021,Monday,53,23,February,4776,Winter,Wind,22
2/22/2021,Monday,53,4,February,6815,Winter,Wind,3
2/22/2021,Monday,53,19,February,4522,Winter,Wind,18
2/22/2021,Monday,53,22,February,5226,Winter,Wind,21
2/22/2021,Monday,53,6,February,6153,Winter,Wind,5
2/22/2021,Monday,53,1,February,7865,Winter,Wind,0
2/22/2021,Monday,53,0,February,4694,Winter,Wind,23
2/22/2021,Monday,53,11,February,5878,Winter,Wind,10
2/22/2021,Monday,53,21,February,5302,Winter,Wind,20
2/22/2021,Monday,53,12,February,5542,Winter,Wind,11
2/22/2021,Monday,53,9,February,6223,Winter,Wind,8
2/22/2021,Monday,53,20,February,5131,Winter,Wind,19
2/22/2021,Monday,53,10,February,6052,Winter,Wind,9
2/22/2021,Monday,53,15,February,4699,Winter,Wind,14
2/22/2021,Monday,53,7,February,5863,Winter,Wind,6
2/22/2021,Monday,53,14,February,5018,Winter,Wind,13
2/22/2021,Monday,53,13,February,5207,Winter,Wind,12
2/22/2021,Monday,53,2,February,7591,Winter,Wind,1
2/22/2021,Monday,53,16,February,4198,Winter,Wind,15
2/22/2021,Monday,53,8,February,6262,Winter,Wind,7
2/23/2021,Tuesday,54,21,February,7708,Winter,Wind,20
2/23/2021,Tuesday,54,22,February,8116,Winter,Wind,21
2/23/2021,Tuesday,54,10,February,8270,Winter,Wind,9
2/23/2021,Tuesday,54,18,February,7943,Winter,Wind,17
2/23/2021,Tuesday,54,2,February,5918,Winter,Wind,1
2/23/2021,Tuesday,54,12,February,10811,Winter,Wind,11
2/23/2021,Tuesday,54,8,February,7427,Winter,Wind,7
2/23/2021,Tuesday,54,3,February,6363,Winter,Wind,2
2/23/2021,Tuesday,54,20,February,6999,Winter,Wind,19
2/23/2021,Tuesday,54,9,February,7901,Winter,Wind,8
2/23/2021,Tuesday,54,16,February,12184,Winter,Wind,15
2/23/2021,Tuesday,54,13,February,12162,Winter,Wind,12
2/23/2021,Tuesday,54,4,February,6458,Winter,Wind,3
2/23/2021,Tuesday,54,1,February,5202,Winter,Wind,0
2/23/2021,Tuesday,54,5,February,6398,Winter,Wind,4
2/23/2021,Tuesday,54,7,February,6876,Winter,Wind,6
2/23/2021,Tuesday,54,19,February,6648,Winter,Wind,18
2/23/2021,Tuesday,54,14,February,12916,Winter,Wind,13
2/23/2021,Tuesday,54,23,February,8102,Winter,Wind,22
2/23/2021,Tuesday,54,15,February,12655,Winter,Wind,14
2/23/2021,Tuesday,54,6,February,6550,Winter,Wind,5
2/23/2021,Tuesday,54,0,February,8327,Winter,Wind,23
2/23/2021,Tuesday,54,17,February,10541,Winter,Wind,16
2/23/2021,Tuesday,54,11,February,9360,Winter,Wind,10
2/24/2021,Wednesday,55,18,February,5198,Winter,Wind,17
2/24/2021,Wednesday,55,15,February,9508,Winter,Wind,14
2/24/2021,Wednesday,55,20,February,5383,Winter,Wind,19
2/24/2021,Wednesday,55,11,February,7123,Winter,Wind,10
2/24/2021,Wednesday,55,16,February,8802,Winter,Wind,15
2/24/2021,Wednesday,55,8,February,7295,Winter,Wind,7
2/24/2021,Wednesday,55,9,February,7361,Winter,Wind,8
2/24/2021,Wednesday,55,22,February,6699,Winter,Wind,21
2/24/2021,Wednesday,55,23,February,6680,Winter,Wind,22
2/24/2021,Wednesday,55,19,February,4652,Winter,Wind,18
2/24/2021,Wednesday,55,12,February,7870,Winter,Wind,11
2/24/2021,Wednesday,55,0,February,6614,Winter,Wind,23
2/24/2021,Wednesday,55,5,February,7670,Winter,Wind,4
2/24/2021,Wednesday,55,21,February,6229,Winter,Wind,20
2/24/2021,Wednesday,55,17,February,7100,Winter,Wind,16
2/24/2021,Wednesday,55,2,February,8096,Winter,Wind,1
2/24/2021,Wednesday,55,13,February,8746,Winter,Wind,12
2/24/2021,Wednesday,55,1,February,8352,Winter,Wind,0
2/24/2021,Wednesday,55,7,February,7300,Winter,Wind,6
2/24/2021,Wednesday,55,3,February,7907,Winter,Wind,2
2/24/2021,Wednesday,55,14,February,9358,Winter,Wind,13
2/24/2021,Wednesday,55,6,February,7436,Winter,Wind,5
2/24/2021,Wednesday,55,4,February,7920,Winter,Wind,3
2/24/2021,Wednesday,55,10,February,7269,Winter,Wind,9
2/25/2021,Thursday,56,11,February,4342,Winter,Wind,10
2/25/2021,Thursday,56,0,February,2048,Winter,Wind,23
2/25/2021,Thursday,56,10,February,4642,Winter,Wind,9
2/25/2021,Thursday,56,3,February,5371,Winter,Wind,2
2/25/2021,Thursday,56,13,February,4791,Winter,Solar,12
2/25/2021,Thursday,56,21,February,2025,Winter,Wind,20
2/25/2021,Thursday,56,12,February,4578,Winter,Solar,11
2/25/2021,Thursday,56,2,February,6057,Winter,Wind,1
2/25/2021,Thursday,56,20,February,1854,Winter,Wind,19
2/25/2021,Thursday,56,18,February,1909,Winter,Wind,17
2/25/2021,Thursday,56,22,February,2207,Winter,Wind,21
2/25/2021,Thursday,56,15,February,4213,Winter,Solar,14
2/25/2021,Thursday,56,23,February,2290,Winter,Wind,22
2/25/2021,Thursday,56,7,February,4165,Winter,Wind,6
2/25/2021,Thursday,56,8,February,4252,Winter,Wind,7
2/25/2021,Thursday,56,19,February,1599,Winter,Wind,18
2/25/2021,Thursday,56,16,February,3572,Winter,Solar,15
2/25/2021,Thursday,56,5,February,4490,Winter,Wind,4
2/25/2021,Thursday,56,6,February,4287,Winter,Wind,5
2/25/2021,Thursday,56,4,February,4820,Winter,Wind,3
2/25/2021,Thursday,56,14,February,4581,Winter,Solar,13
2/25/2021,Thursday,56,9,February,4647,Winter,Wind,8
2/25/2021,Thursday,56,1,February,6476,Winter,Wind,0
2/25/2021,Thursday,56,17,February,2748,Winter,Solar,16
2/26/2021,Friday,57,10,February,3431,Winter,Wind,9
2/26/2021,Friday,57,21,February,5112,Winter,Wind,20
2/26/2021,Friday,57,1,February,2091,Winter,Wind,0
2/26/2021,Friday,57,5,February,2178,Winter,Wind,4
2/26/2021,Friday,57,2,February,2036,Winter,Wind,1
2/26/2021,Friday,57,22,February,5556,Winter,Wind,21
2/26/2021,Friday,57,4,February,2068,Winter,Wind,3
2/26/2021,Friday,57,16,February,5535,Winter,Wind,15
2/26/2021,Friday,57,6,February,2352,Winter,Wind,5
2/26/2021,Friday,57,15,February,5791,Winter,Wind,14
2/26/2021,Friday,57,3,February,2065,Winter,Wind,2
2/26/2021,Friday,57,17,February,4879,Winter,Wind,16
2/26/2021,Friday,57,19,February,3808,Winter,Wind,18
2/26/2021,Friday,57,9,February,2877,Winter,Wind,8
2/26/2021,Friday,57,12,February,4537,Winter,Wind,11
2/26/2021,Friday,57,14,February,5643,Winter,Wind,13
2/26/2021,Friday,57,20,February,4571,Winter,Wind,19
2/26/2021,Friday,57,23,February,5705,Winter,Wind,22
2/26/2021,Friday,57,7,February,2352,Winter,Wind,6
2/26/2021,Friday,57,8,February,2367,Winter,Wind,7
2/26/2021,Friday,57,13,February,5193,Winter,Wind,12
2/26/2021,Friday,57,0,February,5843,Winter,Wind,23
2/26/2021,Friday,57,11,February,3948,Winter,Wind,10
2/26/2021,Friday,57,18,February,4014,Winter,Wind,17
2/27/2021,Saturday,58,12,February,9547,Winter,Wind,11
2/27/2021,Saturday,58,17,February,10738,Winter,Wind,16
2/27/2021,Saturday,58,8,February,6052,Winter,Wind,7
2/27/2021,Saturday,58,1,February,5629,Winter,Wind,0
2/27/2021,Saturday,58,16,February,11231,Winter,Wind,15
2/27/2021,Saturday,58,9,February,6414,Winter,Wind,8
2/27/2021,Saturday,58,18,February,9423,Winter,Wind,17
2/27/2021,Saturday,58,21,February,8913,Winter,Wind,20
2/27/2021,Saturday,58,23,February,8492,Winter,Wind,22
2/27/2021,Saturday,58,22,February,8817,Winter,Wind,21
2/27/2021,Saturday,58,3,February,5692,Winter,Wind,2
2/27/2021,Saturday,58,6,February,5959,Winter,Wind,5
2/27/2021,Saturday,58,19,February,8328,Winter,Wind,18
2/27/2021,Saturday,58,20,February,8716,Winter,Wind,19
2/27/2021,Saturday,58,2,February,5589,Winter,Wind,1
2/27/2021,Saturday,58,5,February,5771,Winter,Wind,4
2/27/2021,Saturday,58,0,February,8380,Winter,Wind,23
2/27/2021,Saturday,58,7,February,5900,Winter,Wind,6
2/27/2021,Saturday,58,4,February,5766,Winter,Wind,3
2/27/2021,Saturday,58,15,February,11509,Winter,Wind,14
2/27/2021,Saturday,58,13,February,11033,Winter,Wind,12
2/27/2021,Saturday,58,14,February,11524,Winter,Wind,13
2/27/2021,Saturday,58,11,February,7573,Winter,Wind,10
2/27/2021,Saturday,58,10,February,6727,Winter,Wind,9
2/28/2021,Sunday,59,3,February,7810,Winter,Wind,2
2/28/2021,Sunday,59,22,February,6867,Winter,Wind,21
2/28/2021,Sunday,59,16,February,8410,Winter,Wind,15
2/28/2021,Sunday,59,8,February,6995,Winter,Wind,7
2/28/2021,Sunday,59,1,February,8246,Winter,Wind,0
2/28/2021,Sunday,59,4,February,7607,Winter,Wind,3
2/28/2021,Sunday,59,9,February,7100,Winter,Wind,8
2/28/2021,Sunday,59,10,February,7466,Winter,Wind,9
2/28/2021,Sunday,59,14,February,9116,Winter,Wind,13
2/28/2021,Sunday,59,15,February,9051,Winter,Wind,14
2/28/2021,Sunday,59,21,February,6943,Winter,Wind,20
2/28/2021,Sunday,59,23,February,6576,Winter,Wind,22
2/28/2021,Sunday,59,12,February,8215,Winter,Wind,11
2/28/2021,Sunday,59,11,February,8130,Winter,Wind,10
2/28/2021,Sunday,59,18,February,6366,Winter,Wind,17
2/28/2021,Sunday,59,19,February,5701,Winter,Wind,18
2/28/2021,Sunday,59,0,February,6317,Winter,Wind,23
2/28/2021,Sunday,59,13,February,8535,Winter,Wind,12
2/28/2021,Sunday,59,7,February,7029,Winter,Wind,6
2/28/2021,Sunday,59,20,February,6539,Winter,Wind,19
2/28/2021,Sunday,59,6,February,7217,Winter,Wind,5
2/28/2021,Sunday,59,2,February,8031,Winter,Wind,1
2/28/2021,Sunday,59,17,February,7579,Winter,Wind,16
2/28/2021,Sunday,59,5,February,7545,Winter,Wind,4
3/1/2021,Monday,60,10,March,5489,Spring,Wind,9
3/1/2021,Monday,60,11,March,5289,Spring,Solar,10
3/1/2021,Monday,60,13,March,5823,Spring,Solar,12
3/1/2021,Monday,60,22,March,4911,Spring,Wind,21
3/1/2021,Monday,60,23,March,4978,Spring,Wind,22
3/1/2021,Monday,60,7,March,4387,Spring,Wind,6
3/1/2021,Monday,60,9,March,5349,Spring,Wind,8
3/1/2021,Monday,60,2,March,5776,Spring,Wind,1
3/1/2021,Monday,60,15,March,5645,Spring,Solar,14
3/1/2021,Monday,60,14,March,5810,Spring,Solar,13
3/1/2021,Monday,60,16,March,5240,Spring,Solar,15
3/1/2021,Monday,60,1,March,6041,Spring,Wind,0
3/1/2021,Monday,60,12,March,5592,Spring,Solar,11
3/1/2021,Monday,60,5,March,4645,Spring,Wind,4
3/1/2021,Monday,60,18,March,3239,Spring,Wind,17
3/1/2021,Monday,60,19,March,3096,Spring,Wind,18
3/1/2021,Monday,60,3,March,5388,Spring,Wind,2
3/1/2021,Monday,60,4,March,4995,Spring,Wind,3
3/1/2021,Monday,60,21,March,4546,Spring,Wind,20
3/1/2021,Monday,60,6,March,4453,Spring,Wind,5
3/1/2021,Monday,60,0,March,5014,Spring,Wind,23
3/1/2021,Monday,60,20,March,3932,Spring,Wind,19
3/1/2021,Monday,60,17,March,4306,Spring,Wind,16
3/1/2021,Monday,60,8,March,4589,Spring,Wind,7
3/2/2021,Tuesday,61,1,March,4709,Spring,Wind,0
3/2/2021,Tuesday,61,7,March,3836,Spring,Wind,6
3/2/2021,Tuesday,61,12,March,4190,Spring,Solar,11
3/2/2021,Tuesday,61,15,March,3937,Spring,Solar,14
3/2/2021,Tuesday,61,22,March,2497,Spring,Wind,21
3/2/2021,Tuesday,61,14,March,4018,Spring,Solar,13
3/2/2021,Tuesday,61,18,March,2119,Spring,Wind,17
3/2/2021,Tuesday,61,8,March,3852,Spring,Wind,7
3/2/2021,Tuesday,61,6,March,3830,Spring,Wind,5
3/2/2021,Tuesday,61,2,March,4406,Spring,Wind,1
3/2/2021,Tuesday,61,9,March,4249,Spring,Wind,8
3/2/2021,Tuesday,61,21,March,2232,Spring,Wind,20
3/2/2021,Tuesday,61,17,March,2754,Spring,Wind,16
3/2/2021,Tuesday,61,19,March,1914,Spring,Wind,18
3/2/2021,Tuesday,61,10,March,4371,Spring,Wind,9
3/2/2021,Tuesday,61,4,March,4020,Spring,Wind,3
3/2/2021,Tuesday,61,11,March,4183,Spring,Wind,10
3/2/2021,Tuesday,61,20,March,2110,Spring,Wind,19
3/2/2021,Tuesday,61,3,March,4211,Spring,Wind,2
3/2/2021,Tuesday,61,5,March,3923,Spring,Wind,4
3/2/2021,Tuesday,61,16,March,3434,Spring,Solar,15
3/2/2021,Tuesday,61,23,March,2631,Spring,Wind,22
3/2/2021,Tuesday,61,0,March,2559,Spring,Wind,23
3/2/2021,Tuesday,61,13,March,4176,Spring,Solar,12
3/3/2021,Wednesday,62,14,March,2932,Spring,Solar,13
3/3/2021,Wednesday,62,11,March,2118,Spring,Solar,10
3/3/2021,Wednesday,62,2,March,2335,Spring,Wind,1
3/3/2021,Wednesday,62,8,March,1485,Spring,Wind,7
3/3/2021,Wednesday,62,17,March,1609,Spring,Solar,16
3/3/2021,Wednesday,62,16,March,2297,Spring,Solar,15
3/3/2021,Wednesday,62,23,March,1407,Spring,Wind,22
3/3/2021,Wednesday,62,12,March,2455,Spring,Solar,11
3/3/2021,Wednesday,62,9,March,1565,Spring,Wind,8
3/3/2021,Wednesday,62,4,March,2053,Spring,Wind,3
3/3/2021,Wednesday,62,3,March,2194,Spring,Wind,2
3/3/2021,Wednesday,62,18,March,1043,Spring,Wind,17
3/3/2021,Wednesday,62,13,March,2758,Spring,Solar,12
3/3/2021,Wednesday,62,7,March,1619,Spring,Wind,6
3/3/2021,Wednesday,62,10,March,1845,Spring,Wind,9
3/3/2021,Wednesday,62,6,March,1715,Spring,Wind,5
3/3/2021,Wednesday,62,5,March,1868,Spring,Wind,4
3/3/2021,Wednesday,62,1,March,2424,Spring,Wind,0
3/3/2021,Wednesday,62,22,March,1128,Spring,Wind,21
3/3/2021,Wednesday,62,19,March,773,Spring,Wind,18
3/3/2021,Wednesday,62,0,March,1693,Spring,Wind,23
3/3/2021,Wednesday,62,20,March,854,Spring,Wind,19
3/3/2021,Wednesday,62,15,March,2716,Spring,Solar,14
3/3/2021,Wednesday,62,21,March,952,Spring,Wind,20
3/4/2021,Thursday,63,6,March,962,Spring,Wind,5
3/4/2021,Thursday,63,9,March,1365,Spring,Wind,8
3/4/2021,Thursday,63,23,March,3145,Spring,Wind,22
3/4/2021,Thursday,63,22,March,3114,Spring,Wind,21
3/4/2021,Thursday,63,0,March,3106,Spring,Wind,23
3/4/2021,Thursday,63,1,March,1705,Spring,Wind,0
3/4/2021,Thursday,63,17,March,3347,Spring,Wind,16
3/4/2021,Thursday,63,12,March,3081,Spring,Solar,11
3/4/2021,Thursday,63,7,March,1000,Spring,Wind,6
3/4/2021,Thursday,63,10,March,1941,Spring,Solar,9
3/4/2021,Thursday,63,18,March,2940,Spring,Wind,17
3/4/2021,Thursday,63,2,March,1535,Spring,Wind,1
3/4/2021,Thursday,63,5,March,1035,Spring,Wind,4
3/4/2021,Thursday,63,14,March,4027,Spring,Solar,13
3/4/2021,Thursday,63,19,March,2400,Spring,Wind,18
3/4/2021,Thursday,63,20,March,2602,Spring,Wind,19
3/4/2021,Thursday,63,11,March,2510,Spring,Solar,10
3/4/2021,Thursday,63,8,March,1019,Spring,Wind,7
3/4/2021,Thursday,63,3,March,1340,Spring,Wind,2
3/4/2021,Thursday,63,15,March,3880,Spring,Solar,14
3/4/2021,Thursday,63,16,March,4046,Spring,Wind,15
